城市,区域,公司全名,公司简称,公司规模,融资阶段,职位名称,工资,工作经验,学历要求,职位福利,行业,发布时间
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,高级数据分析师,15k-30k,3-5年,本科,六险一金，弹性工作，免费三餐，团队氛围好,文娱丨内容,2019/8/13 8:14
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,高级数据分析师,20k-40k,3-5年,本科,六险一金，弹性工作，免费三餐，租房补贴,文娱丨内容,2019/8/13 8:17
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,高级数据分析师,20k-40k,3-5年,本科,六险一金，弹性工作，免费三餐，团队氛围好,文娱丨内容,2019/8/13 8:14
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,高级数据分析师-抖音/火山,25k-50k,3-5年,本科,六险一金，弹性工作，免费三餐，租房补贴,文娱丨内容,2019/8/13 8:28
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,国际化数据分析师,20k-40k,3-5年,本科,六险一金，弹性工作，免费三餐，餐补,文娱丨内容,2019/8/13 8:30
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,高级数据分析师-用户增长方向,18k-35k,3-5年,本科,六险一金，弹性工作，免费三餐，租房补贴,文娱丨内容,2019/8/13 8:31
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,高级数据分析师,25k-35k,1-3年,不限,高潜产品，团队氛围好，六险一金，住房补贴,文娱丨内容,2019/8/1 18:23
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,高级行业数据分析师,15k-30k,3-5年,本科,六险一金，弹性工作，免费三餐，租房补贴,文娱丨内容,2019/8/13 8:14
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,商业化资深数据分析师,8k-16k,3-5年,本科,六险一金，免费三餐，租房补贴,文娱丨内容,2019/8/13 8:13
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,平台数据分析,10k-20k,1-3年,本科,免费三餐，租房补贴，扁平管理，晋升空间,文娱丨内容,2019/8/13 8:32
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,商业化数据分析经理,15k-30k,3-5年,本科,六险一金，免费三餐，租房补贴,文娱丨内容,2019/8/13 8:14
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,商业数据分析师-新业务,15k-30k,3-5年,本科,六险一金，免费三餐，租房补贴,文娱丨内容,2019/8/13 8:14
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,游戏数据分析师,15k-30k,3-5年,本科,六险一金，弹性工作，免费三餐，租房补贴,文娱丨内容,2019/8/13 8:30
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,游戏数据分析师,15k-30k,3-5年,本科,弹性工作，免费三餐，租房补贴，带薪休假,文娱丨内容,2019/8/13 8:30
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,游戏数据分析师,15k-30k,不限,不限,六险一金，弹性工作，免费三餐，租房补贴，,文娱丨内容,2019/8/12 13:07
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,风险数据分析师,15k-30k,3-5年,本科,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，过亿用户，职业大牛，晋升空间,文娱丨内容,2019/8/13 8:12
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,商业化电商数据分析师,10k-20k,3-5年,本科,六险一金，弹性工作，免费三餐，租房补贴,文娱丨内容,2019/8/13 8:13
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,国际化社区数据分析师,15k-30k,1-3年,本科,六险一金，高薪期权，弹性工作，免费三餐,文娱丨内容,2019/8/13 8:19
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,国际化社区数据分析师-tiktok,15k-30k,1-3年,本科,六险一金，高薪期权，弹性工作，免费三餐,文娱丨内容,2019/8/13 8:21
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,图文审核数据分析专员,8k-15k,3-5年,本科,六险一金，免费三餐，租房补贴，扁平管理,文娱丨内容,2019/8/13 8:32
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,音乐版权数据分析师,20k-30k,不限,本科,六险一金，高薪期权，弹性工作，免费三餐,文娱丨内容,2019/8/13 8:16
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,短视频数据分析师,20k-40k,3-5年,本科,六险一金，高薪期权，弹性工作，免费三餐,文娱丨内容,2019/8/13 8:25
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,国际化内容质量运营（数据分析方向）,7k-12k,1-3年,本科,六险一金，弹性工作，免费三餐，休闲下午茶,文娱丨内容,2019/8/13 8:18
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,业务中台数据分析师,20k-40k,3-5年,本科,免费三餐下午茶,文娱丨内容,2019/8/11 10:46
北京,海淀区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,国际化社区内容质量管理（数据分析方向）,8k-15k,1-3年,本科,六险一金，免费三餐，租房补贴，带薪休假,文娱丨内容,2019/8/13 8:20
北京,海淀区,北京搜狗科技发展有限公司,搜狗,2000人以上,上市公司,商业营销-商业数据分析师（派遣）-北京-03887,6k-7k,3-5年,本科,发展迅猛、平台广阔、战斗力超强。,工具,2019/8/14 8:32
北京,海淀区,北京搜狗科技发展有限公司,搜狗,2000人以上,上市公司,商业营销-高级数据分析师,15k-30k,3-5年,本科,发展迅猛、平台广阔、战斗力超强,工具,2019/8/14 8:32
北京,海淀区,北京搜狗科技发展有限公司,搜狗,2000人以上,上市公司,商业营销-高级数据分析经理-北京-03664,20k-40k,5-10年,本科,有挑战的业务方向，参与战略决策的团队,工具,2019/8/14 8:32
北京,东城区,欧普拉软件技术（北京）有限公司,Opera,500-2000人,上市公司,大数据分析师（Olist）,15k-20k,1-3年,本科,"弹性工作,千万级用户,发展空间大",移动互联网,2019/8/13 10:51
北京,东城区,时时同云科技（成都）有限责任公司,客如云,2000人以上,C轮,数据分析专员(J13100),8k-12k,3-5年,本科,数据分析能力,"移动互联网,消费生活",2019/8/14 21:13
北京,东城区,北京云动九天科技有限公司,省钱快报,150-500人,C轮,高级数据分析师（电商方向）,25k-50k,5-10年,本科,成长空间、技能提升、免费三餐,"移动互联网,电商",2019/8/14 17:50
北京,东城区,紫梧桐（北京）资产管理有限公司,蛋壳公寓,2000人以上,C轮,高级数据分析师,30k-60k,5-10年,本科,发展空间、六险一金、加班补助,消费生活,2019/8/14 10:23
北京,东城区,北京捷越联合信息咨询有限公司,北京捷越联合,2000人以上,不需要融资,数据分析,6k-10k,1年以下,本科,五险一金、周末双休、弹性工作、节日福利,金融,2019/8/14 18:08
北京,东城区,北京默契破冰科技有限公司,玩吧,150-500人,B轮,数据分析师,15k-25k,3-5年,本科,"七险一金,免费午餐,弹性不打卡,季度旅游",社交,2019/8/14 10:40
北京,东城区,北京云动九天科技有限公司,省钱快报,150-500人,C轮,数据分析师,20k-40k,3-5年,本科,成长空间、技能提升、免费三餐,"移动互联网,电商",2019/8/14 17:50
北京,东城区,凡普金科集团有限公司,凡普金科,2000人以上,不需要融资,数据分析师-增长,15k-25k,1-3年,本科,发展空间大,金融,2019/8/14 10:48
北京,东城区,凡普金科集团有限公司,凡普金科,2000人以上,不需要融资,数据分析师-风控,15k-25k,1-3年,本科,发展空间大,金融,2019/8/14 10:48
北京,东城区,北京卡路里科技有限公司,Keep,500-2000人,D轮及以上,数据分析师 (MJ000294),15k-25k,3-5年,不限,良好发展 晋升机制 七险一金 年终激励,"社交,文娱丨内容",2019/8/13 10:28
北京,东城区,塞纳德（北京）信息技术有限公司,爱卡汽车,500-2000人,不需要融资,数据分析师,15k-20k,3-5年,本科,"六险一金,带薪年假,全薪病假,办公环境棒","移动互联网,社交",2019/8/13 18:27
北京,东城区,浙江齐聚科技有限公司北京分公司,齐聚科技（原呱呱视频）,150-500人,C轮,数据分析师,15k-20k,3-5年,大专,"五险一金,弹性工作,餐补年终奖,节日福利","移动互联网,游戏",2019/8/13 13:07
北京,东城区,塞纳德（北京）信息技术有限公司,爱卡汽车,500-2000人,不需要融资,数据分析师（资源分析）,15k-20k,3-5年,本科,"六险一金,全薪病假,办公环境棒","移动互联网,社交",2019/8/13 18:27
北京,东城区,北京云动九天科技有限公司,省钱快报,150-500人,C轮,数据分析师,20k-40k,不限,本科,一日三餐，七险一金，百万日活,"移动互联网,电商",2019/8/5 17:42
北京,东城区,中诚信征信有限公司,中诚信征信,150-500人,不需要融资,数据分析师（风控建模方向）,15k-30k,1-3年,硕士,"五险一金,免费午餐,下午茶,独立四合院","数据服务,人工智能",2019/8/14 17:37
北京,东城区,彩讯科技股份有限公司,彩讯股份,500-2000人,上市公司,数据分析师,15k-20k,3-5年,本科,大数据平台、五险一金、年终奖、司龄津贴,"移动互联网,消费生活",2019/8/14 16:31
北京,东城区,任买科技（北京）有限公司,任买科技,2000人以上,不需要融资,数据分析师DA,15k-25k,1-3年,本科,详见公司福利,"消费生活,金融",2019/8/14 17:16
北京,东城区,欧普拉软件技术（北京）有限公司,Opera,500-2000人,上市公司,数据分析师,15k-30k,3-5年,本科,弹性工作,移动互联网,2019/7/30 17:18
北京,东城区,时时同云科技（成都）有限责任公司,客如云,2000人以上,C轮,资深数据分析(J13092),15k-25k,5-10年,本科,数据分析能力,"移动互联网,消费生活",2019/8/14 21:13
北京,东城区,北京百观科技有限公司,百观Lab,15-50人,A轮,数据分析师,15k-25k,1-3年,本科,"超棒团队,福利待遇好,高成长空间","数据服务,金融",2019/7/31 10:20
北京,东城区,北京轻松筹网络科技有限公司,轻松筹,500-2000人,C轮,高级数据分析师,20k-40k,3-5年,本科,"六险一金,丰富团建,绩效奖金,氛围好","移动互联网,金融",2019/8/14 13:44
北京,东城区,北京创智优品科技有限公司,Zenjoy,150-500人,不需要融资,数据分析（游戏项目）,15k-25k,3-5年,本科,"年底多薪,弹性办公,精英团队,年度境外游","移动互联网,游戏",2019/8/14 11:33
北京,东城区,智道网联科技（北京）有限公司,蘑菇智行,150-500人,A轮,高级数据分析师,15k-30k,3-5年,本科,六险一金，双休，有前景～,"移动互联网,电商",2019/8/14 9:20
北京,东城区,紫梧桐（北京）资产管理有限公司,蛋壳公寓,2000人以上,C轮,高级数据分析师,20k-35k,3-5年,本科,发展空间大，早十晚七不打卡,消费生活,2019/8/14 18:32
北京,东城区,智道网联科技（北京）有限公司,蘑菇智行,150-500人,A轮,资深数据分析师,25k-50k,5-10年,本科,弹性工作,"移动互联网,电商",2019/8/2 10:36
北京,东城区,中诚信征信有限公司,中诚信征信,150-500人,不需要融资,高级数据分析师（风控建模方向）,20k-35k,1-3年,硕士,"独立四合院,免费午餐,周五7小时","数据服务,人工智能",2019/8/14 17:37
北京,东城区,紫梧桐（北京）资产管理有限公司,蛋壳公寓,2000人以上,C轮,高级数据分析师,20k-40k,3-5年,本科,技术大牛,消费生活,2019/8/14 17:44
北京,东城区,北京舟济科技有限公司,松鼠拼拼,2000人以上,B轮,高级数据分析师,20k-40k,3-5年,本科,地铁旁、牛人多,"移动互联网,电商",2019/8/7 16:45
北京,东城区,凡普金科集团有限公司,凡普金科,2000人以上,不需要融资,数据分析师（数据处理方向）,15k-25k,3-5年,本科,发展空间大,金融,2019/8/14 10:48
北京,东城区,北京复创时代科技有限公司,北京复创时代科技有限公司,150-500人,不需要融资,数据分析负责人,25k-50k,5-10年,本科,五险一金 免费下午茶 一年两次调薪,人工智能,2019/8/14 12:12
北京,东城区,达摩英时（北京）网络科技有限公司,HOLLA Group,50-150人,A轮,社交数据分析师,8k-14k,1-3年,本科,"业务全球化,成长空间大,公司氛围好","移动互联网,社交",2019/8/14 17:40
北京,东城区,北京捷越联合信息咨询有限公司,北京捷越联合,2000人以上,不需要融资,高级数据分析经理,20k-35k,5-10年,本科,六险一金 地铁周边,金融,2019/8/14 9:39
北京,东城区,北京麟客科技有限公司,麟客科技(LinkInCloud),少于15人,天使轮,数据分析师,13k-25k,3-5年,不限,人工智能、大数据、新零售、云计算,"企业服务,人工智能",2019/8/13 14:21
北京,东城区,浙江齐聚科技有限公司北京分公司,齐聚科技（原呱呱视频）,150-500人,C轮,市场数据分析师,13k-18k,1-3年,本科,"领导好,弹性工时,五险一金,前景好","移动互联网,游戏",2019/8/13 13:07
北京,东城区,嘉实基金管理有限公司,嘉实基金,500-2000人,不需要融资,Data Lab-金融数据分析师,15k-25k,1-3年,本科,金融数据指标化系统建设,"游戏,金融",2019/8/14 8:40
北京,东城区,达摩英时（北京）网络科技有限公司,HOLLA Group,50-150人,A轮,增长策略数据分析师,8k-15k,1-3年,本科,业务全球化，项目盈利，同事精英,"移动互联网,社交",2019/8/14 17:40
北京,东城区,北京创锐文化传媒有限公司,聚美优品,2000人以上,上市公司,数据分析/产品,15k-30k,3-5年,本科,上市公司,电商,2019/8/14 9:44
北京,东城区,信永中和会计师事务所（特殊普通合伙）,信永中和,2000人以上,不需要融资,数据分析师,8k-12k,应届毕业生,本科,"环境好,不加班,大公司",企业服务,2019/8/7 16:03
北京,东城区,北京羯磨科技有限公司,羯磨科技,50-150人,A轮,游戏数据分析师,20k-35k,5-10年,本科,扁平化管理；餐补；五险一金；双休,游戏,2019/8/12 19:21
北京,东城区,北京舟济科技有限公司,松鼠拼拼,2000人以上,B轮,业务数据分析师,15k-20k,应届毕业生,不限,五险一金,"移动互联网,电商",2019/8/7 11:53
